Birth Rate,CO2 Emissions,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound
0.009,13.017778116714252,3.7135578697211664,94.87567567567568,12.056080805726754,27.747650322658505,0.081,7.372118028337787,5.713958861886928,0.003992021269537453,0.3,0.07045846364856141,83.0,77.0,0.9,1,0.143,0.672,0.186,17.858107354121163,0.673,24.015986742309636,23.55630269490046
0.022,11.865749759016373,3.7135578697211664,94.87567567567568,7.551186867296149,21.653591075980522,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.23974713551955748,0.13811071861565868,70.0,66.0,0.5781237682301931,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,14.346817990095463,0.5629525765496639,22.320493557319537,22.27707153912607
0.008,8.832733591996416,3.7135578697211664,94.87567567567568,8.321664807135,22.841092134892797,0.062,5.375278407684165,5.713958861886928,0.013902905168991422,0.1,0.10616019582839063,77.0,65.0,0.3,1,0.172,0.674,0.154,14.664451781575854,0.68,18.845948485892656,19.35677410704427
0.012,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,21.63627140256615,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.5,0.13811071861565868,82.0,76.0,0.3,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.418584043152764,0.15,22.320493557319537,22.27707153912607
0.009,9.466531777336593,3.7135578697211664,94.87567567567568,9.021356672308677,23.221353977982975,0.063,5.3981627015177525,5.713958861886928,0.008959741371471904,0.1,0.0916671885258238,78.0,66.0,0.3,1,0.193,0.665,0.142,15.059901147128738,0.669,19.867599729241633,19.240460579850964
0.012,9.082734247371036,3.7135578697211664,94.87567567567568,8.163371316459912,23.72879338032233,0.074,8.133293861222633,5.713958861886928,0.003992021269537453,0.4,0.13811071861565868,81.0,75.0,0.9,1,0.19,0.669,0.142,12.99799218743942,0.848,21.299879201812203,21.104438253168592
0.012,9.392578591964389,3.7135578697211664,94.87567567567568,7.8547691834991324,21.957853599953207,0.085,4.955827057601261,5.713958861886928,0.013902905168991422,0.0,0.17730901497041035,76.0,71.0,0.1,1,0.219,0.679,0.103,14.540688725116715,0.583,17.707330876483063,17.909855136853043
0.01,7.818832443803404,3.7135578697211664,94.87567567567568,6.669498089857879,22.08875034958813,0.07,6.516193076042964,5.713958861886928,0.006975613736425242,0.2,0.06672363204290818,81.0,77.0,0.6,1,0.2,0.688,0.111,12.88163867947755,0.926,20.37228891554277,19.13363055671045
0.012,8.22040309993373,3.7135578697211664,94.87567567567568,8.023879992734878,21.115751667470274,0.071,3.4011973816621555,5.713958861886928,0.023716526617316044,0.0,0.2523139286139896,71.0,63.0,0.1,1,0.228,0.669,0.102,15.105146155349166,0.457,17.87595358575207,18.31532023940565
0.022714893617021278,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,21.70586892228694,0.033,7.908019444632471,5.713958861886928,0.003992021269537453,0.5,0.13811071861565868,71.15926791277259,66.46183800623054,0.4,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.38489466421945,1.0,22.320493557319537,22.27707153912607
0.013,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,20.871592355798427,0.085,5.081404364984463,5.713958861886928,0.011928570865273802,0.23974713551955748,0.13811071861565868,77.0,71.0,0.5781237682301931,1,0.21,0.673,0.117,13.323712751602866,0.596,22.320493557319537,22.27707153912607
0.013,12.027394443651017,3.7135578697211664,94.87567567567568,11.233409955184841,26.716364395088434,0.083,7.640123172695364,5.713958861886928,0.004987541511039074,0.5,0.04879016416943201,81.0,76.0,0.8,1,0.186,0.678,0.136,16.590981435301916,0.778,23.13443624044361,23.29289652761836
0.013,10.623593069677154,3.7135578697211664,94.87567567567568,10.197052288146065,25.864478128340192,0.098,8.217708406845306,5.713958861886928,0.003992021269537453,0.6,0.08342160813907239,82.0,76.0,0.8,1,0.2,0.65,0.15,15.322639294664263,0.766,21.590366325049963,22.274650818143847
0.01,12.620850917847577,3.7135578697211664,94.87567567567568,11.404605017477508,25.972502565040447,0.059,5.680172609017068,5.713958861886928,0.007968169649176874,0.1,0.16889853646181394,78.0,70.0,0.3,1,0.187,0.688,0.125,17.45960384246321,0.618,22.3566155696221,22.002809828397584
0.011,11.048728941798242,3.7135578697211664,94.87567567567568,10.11924388541632,25.513521095515436,0.093,6.992096427415888,5.713958861886928,0.004987541511039074,0.2,0.13811071861565868,80.0,73.0,0.8,1,0.16,0.676,0.164,16.153725598097637,0.55,22.5536047883023,21.681082316032793
0.01,11.46869140597298,3.7135578697211664,94.87567567567568,10.51379645478707,24.42668622661901,0.044,4.382026634673881,5.713958861886928,0.02176149178151269,0.0,0.37431837911132765,75.0,68.0,0.2,1,0.181,0.683,0.137,16.91253377267938,0.529,19.853381480273047,19.97882536410418
0.009,14.25892249125179,3.7135578697211664,94.87567567567568,13.347129611456502,26.44881852474531,0.057,4.787491742782046,5.713958861886928,0.01882175424058776,0.0,0.16466662155523387,72.0,59.0,0.1,1,0.175,0.698,0.127,18.79895602970235,0.733,22.276345015922722,23.001558237473873
0.022714893617021278,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,20.518950460362483,0.052,7.688913336864796,5.713958861886928,0.004987541511039074,0.5,0.08434114843375087,84.0,78.0,0.6,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.220776969740568,0.938,22.320493557319537,22.27707153912607
0.011,11.865749759016373,3.7135578697211664,94.87567567567568,9.613536240640304,23.156042756667137,0.076,4.442651256490317,5.713958861886928,0.010939940038334364,0.23974713551955748,0.2963940130538024,75.0,70.0,0.5781237682301931,1,0.197,0.67,0.132,15.830871340384249,0.535,22.320493557319537,22.27707153912607
0.01,10.580479944339373,3.7135578697211664,94.87567567567568,9.830594227015803,24.13503157600174,0.055,5.37989735354046,5.713958861886928,0.009950330853168083,0.1,0.10616019582839063,78.0,70.0,0.4,1,0.191,0.695,0.114,15.497988501076971,0.562,20.290943276209195,19.644456178515657
0.009,9.626679476636225,3.7135578697211664,94.87567567567568,8.814776088545281,23.7436383793794,0.086,6.784457062637643,5.713958861886928,0.003992021269537453,0.3,0.1406311297397456,80.0,72.0,0.7,1,0.155,0.701,0.144,14.504680339147782,0.508,20.780590904509967,20.143447343479185
0.01,12.60428149052356,3.7135578697211664,94.87567567567568,11.73638096762256,27.134848240783498,0.072,6.993932975223189,5.713958861886928,0.004987541511039074,0.2,0.050693114315518116,83.0,76.0,0.7,1,0.146,0.685,0.169,17.523113675148842,0.763,24.244584259769177,22.859323979163264
0.01,10.842126688074044,3.7135578697211664,94.87567567567568,10.830381867194474,26.14979829726392,0.089,7.727094484779842,5.713958861886928,0.002995508979798479,0.5,0.054488185284069734,82.0,78.0,0.8,1,0.183,0.645,0.172,16.001107911470086,0.841,22.3719244627261,22.792151864813057
0.01,10.668117834717938,3.7135578697211664,94.87567567567568,10.187086299550273,26.294077406945835,0.103,8.229244416735913,5.713958861886928,0.004987541511039074,0.6,0.04210117601863539,83.0,77.0,0.7,1,0.173,0.673,0.154,15.793729538608803,0.733,22.9522043898798,22.681245710230197
0.021,12.178387936079183,3.7135578697211664,94.87567567567568,11.161991154874562,26.00140748405765,0.052,5.003946305945459,5.713958861886928,0.03149866705937099,0.1,0.13811071861565868,74.0,67.0,0.3,1,0.302,0.637,0.061,17.975959570866053,0.653,23.03252858479303,21.276000864364985
0.008,12.681225494758568,3.7135578697211664,94.87567567567568,11.806318697654874,24.36109787638927,0.057,3.8066624897703196,5.713958861886928,0.014888612493750654,0.0,0.27990188513281866,74.0,63.0,0.0,1,0.168,0.691,0.141,17.70085823952846,0.672,20.447512336677427,20.331703635486527
0.011,13.218678506623249,3.7135578697211664,94.87567567567568,12.318378486481624,28.026535240624025,0.073,7.506591780070841,5.713958861886928,0.005982071677547464,0.3,0.04974209189481407,80.0,76.0,0.8,1,0.188,0.654,0.158,17.895074320380626,0.788,23.98661777195339,24.56078079022104
0.021,9.541656481448024,3.7135578697211664,94.87567567567568,8.711113884053544,22.917869919449902,0.038,6.192362489474872,5.713958861886928,0.010939940038334364,0.2,0.10165365372649983,76.0,74.0,0.4,1,0.305,0.67,0.024,13.457048303451446,0.884,20.60222750969802,19.86288273937462
0.018,12.896285525237065,3.7135578697211664,94.87567567567568,11.801377241124099,25.47200277594188,0.051,5.68697535633982,5.713958861886928,0.02664193094642118,0.0,0.13811071861565868,71.0,69.0,0.0,1,0.328,0.629,0.043,18.018075916339065,0.648,20.83837864493818,20.38639352170442
0.036,11.354433709627754,3.7135578697211664,94.87567567567568,10.20121896084091,26.29866191722371,0.011,2.1972245773362196,5.713958861886928,0.0344014267173324,0.0,0.13811071861565868,73.0,69.0,0.5781237682301931,1,0.426,0.539,0.035,17.014870908703877,0.686,16.52356082573315,17.249497794707484
0.021,11.093614950040012,3.7135578697211664,94.87567567567568,9.85974462958821,25.53496660457172,0.079,7.313220387090301,5.713958861886928,0.004987541511039074,0.2,0.09531017980432487,81.0,78.0,0.9,1,0.28,0.619,0.1,15.677883961823927,0.913,21.771987356351442,22.080903489073766
0.031,9.680593969977126,3.7135578697211664,94.87567567567568,8.480321716640333,22.917482011573707,0.099,5.220355825078325,5.713958861886928,0.02273948696948943,0.0,0.10345870836822998,73.0,71.0,0.2,1,0.392,0.577,0.031,15.408209349770098,0.801,20.59996762173314,19.85576527162264
0.023,10.917322330911832,3.7135578697211664,94.87567567567568,9.906881785604144,24.275488268482746,0.036,6.453624998892692,5.713958861886928,0.010939940038334364,0.1,0.0760346862759976,74.0,73.0,0.4,1,0.257,0.711,0.033,14.498912911553681,0.981,19.47150237228063,21.888601757969248
0.018,9.693321922512176,3.7135578697211664,94.87567567567568,8.567696173589344,23.593987526458694,0.109,6.349138991379798,5.713958861886928,0.01587334915629015,0.1,0.15871169115482087,77.0,73.0,0.2,1,0.285,0.644,0.072,15.026737288833258,0.861,20.545334629648494,22.27707153912607
0.023,9.91773556580133,3.7135578697211664,94.87567567567568,9.038483865029992,23.716459138837983,0.031,5.575949103146316,5.713958861886928,0.012916225266546328,0.1,0.0880108773227133,75.0,71.0,0.1,1,0.369,0.607,0.024,14.621551507840401,0.715,20.103369119984794,20.370867451197412
0.019,10.321012975136659,3.7135578697211664,94.87567567567568,9.429716836721148,23.587662079676157,0.026,6.597145701886651,5.713958861886928,0.009950330853168083,0.1,0.13811071861565868,78.0,76.0,0.3,1,0.263,0.72,0.017,13.324175421280508,0.965,19.421312627936743,19.71814389409788
0.026,12.602211061615376,3.7135578697211664,94.87567567567568,11.57738273280684,25.932819028212837,0.045,5.986452005284438,5.713958861886928,0.01882175424058776,0.0,0.13811071861565868,75.0,71.0,0.1,1,0.376,0.589,0.035,16.854857482939742,0.801,22.320493557319537,22.27707153912607
0.03,10.79521916290958,3.7135578697211664,94.87567567567568,9.657523073436215,23.772530999909254,0.049,4.07753744390572,5.713958861886928,0.01882175424058776,0.0,0.08617769624105233,75.0,72.0,0.0,1,0.404,0.563,0.034,16.63097825768354,0.523,20.863027780191135,20.322788271841823
0.016,11.526986148618562,3.7135578697211664,94.87567567567568,10.528516479019784,25.36101592234447,0.025,6.704414354964107,5.713958861886928,0.008959741371471904,0.3,0.07788653865707122,76.0,74.0,0.6,1,0.249,0.741,0.01,14.957215860435099,0.807,20.9055873945737,21.923531779642136
0.039,9.696032786103176,3.7135578697211664,94.87567567567568,8.569026340056254,23.011147580133514,0.043,3.332204510175204,5.713958861886928,0.06485097231961631,0.0,0.16126814759612226,62.0,59.0,0.0,1,0.481,0.491,0.028,16.707547040548175,0.268,17.453096744006448,18.72816545105327
0.022714893617021278,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.23974713551955748,0.13811071861565868,71.15926791277259,66.46183800623054,0.0,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.97124536660834,0.885,22.320493557319537,22.27707153912607
0.013,12.69115267751774,3.7135578697211664,94.87567567567568,11.568852009259235,26.659857709281713,0.082,7.398174092970465,5.713958861886928,0.004987541511039074,0.5,0.08342160813907239,82.0,77.0,0.6,1,0.206,0.669,0.125,16.781453554219386,0.874,23.27302345913213,22.809310529883998
0.024,7.017506142941256,3.7135578697211664,94.87567567567568,11.254644782971518,21.23014509223356,0.033,4.219507705176107,5.713958861886928,0.019802627296179712,0.0,0.07973496801885356,70.0,65.0,0.1,1,0.343,0.621,0.036,13.610576453743665,0.483,19.57125277471574,18.24632736871235
0.02,6.6039438246004725,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.1,0.13811071861565868,76.0,70.0,0.3,1,0.31,0.645,0.044,12.393700930037427,0.56,22.320493557319537,22.27707153912607
0.021,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.3,0.13811071861565868,78.0,73.0,0.2,1,0.303,0.641,0.055,11.960287189985124,0.932,22.320493557319537,22.27707153912607
0.028,3.295836866004329,3.7135578697211664,94.87567567567568,11.254644782971518,17.96025150163441,0.088,4.219507705176107,5.713958861886928,0.05164323315183845,0.0,0.13811071861565868,68.0,62.0,0.0,1,0.394,0.572,0.034,11.34168627130638,0.435,14.978661680269907,22.27707153912607
0.022714893617021278,4.406719247264253,3.7135578697211664,94.87567567567568,11.254644782971518,18.56176480324999,0.194,6.023447592961033,5.713958861886928,0.032467190137501496,0.0,0.13811071861565868,71.15926791277259,66.46183800623054,0.0,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.862550376254152,0.687,14.946912992035967,12.611541086966115
0.029,5.176149732573829,3.7135578697211664,94.87567567567568,11.254644782971518,19.29636571209337,0.085,5.25227342804663,5.713958861886928,0.04018178963283183,0.0,0.14236724128692196,68.0,67.0,0.5781237682301931,1,0.399,0.563,0.038,11.582180968632997,0.223,16.52356082573315,15.424948670398354
0.02,7.553810852008231,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.2,0.13811071861565868,78.0,72.0,0.3,1,0.284,0.655,0.061,12.289149207947265,0.622,18.358805350872576,22.27707153912607
0.014,10.449033392780306,3.7135578697211664,94.87567567567568,9.748061059204817,24.699307968562422,0.077,6.959398512133975,5.713958861886928,0.005982071677547464,0.5,0.07325046173959267,81.0,76.0,0.6,1,0.225,0.657,0.118,15.171474826975048,0.858,21.57341676674337,20.950401410326972
0.035,8.080856419640986,3.7135578697211664,94.87567567567568,11.254644782971518,21.848529685531137,0.045,3.258096538021482,5.713958861886928,0.05638033343610764,0.0,0.1501426584297195,61.0,57.0,0.0,1,0.402,0.573,0.025,15.52370216902591,0.132,15.46416937585933,17.453096744006448
0.03,4.969813299576001,3.7135578697211664,94.87567567567568,11.254644782971518,19.309905231499908,0.058,4.382026634673881,5.713958861886928,0.017839918128331,0.0,0.13811071861565868,73.0,67.0,0.0,1,0.406,0.549,0.045,12.075781711230581,0.221,17.479072229734946,22.27707153912607
0.035,5.153291594497779,3.7135578697211664,94.87567567567568,11.254644782971518,19.8081359160704,0.064,4.127134385045092,5.713958861886928,0.028587456851912555,0.0,0.1362776182925478,65.0,62.0,0.0,1,0.418,0.554,0.029,12.956379628817992,0.162,15.990262393084793,16.166885910365842
0.028,4.969813299576001,3.7135578697211664,94.87567567567568,11.254644782971518,18.933761109875714,0.057,4.574710978503383,5.713958861886928,0.014888612493750654,0.0,0.10705907229340778,73.0,69.0,0.0,1,0.382,0.56,0.058,11.497862587293183,0.23,15.732433317205148,14.978661680269907
0.032,4.48863636973214,3.7135578697211664,94.87567567567568,11.254644782971518,19.368186703495937,0.037,3.9318256327243257,5.713958861886928,0.01882175424058776,0.0,0.08434114843375087,70.0,66.0,0.0,1,0.411,0.556,0.033,12.151014377779969,0.22,17.87595358575207,15.894952224644102
0.02,5.846438775057724,3.7135578697211664,94.87567567567568,11.254644782971518,20.47263746213414,0.044,6.063785208687608,5.713958861886928,0.012916225266546328,0.1,0.1097508639591192,76.0,71.0,0.3,1,0.291,0.639,0.07,11.276861300879848,0.317,19.421312627936743,17.281246492014
0.018,11.795341194549483,3.7135578697211664,94.87567567567568,10.965366698148017,26.508592537590026,0.094,6.517671272912275,5.713958861886928,0.017839918128331,0.1,0.24451357705040225,78.0,70.0,0.2,1,0.276,0.624,0.1,17.433789473987552,0.893,21.737046190460667,22.310049059020287
0.014,7.71333788887187,3.7135578697211664,94.87567567567568,11.254644782971518,21.375727769365056,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.2,0.11422114409002286,76.0,71.0,0.6,1,0.229,0.694,0.078,11.439225102040272,0.463,20.530893945511075,18.86536657162407
0.017,7.358830898342354,3.7135578697211664,94.87567567567568,11.254644782971518,22.59762643076817,0.051,7.010311867307229,5.713958861886928,0.012916225266546328,0.1,0.058268908123975775,76.0,70.0,0.2,1,0.286,0.659,0.055,12.621507886275648,0.821,21.233090960979418,19.650321297950857
0.013,7.108244139731541,3.7135578697211664,94.87567567567568,11.254644782971518,21.858643905126144,0.067,6.455198563340122,5.713958861886928,0.014888612493750654,0.1,0.0916671885258238,76.0,71.0,0.2,1,0.217,0.669,0.115,12.49984985483797,0.337,20.375125796873945,18.819456870621142
0.029,6.568077911411976,3.7135578697211664,94.87567567567568,11.254644782971518,20.58611734593027,0.045,5.081404364984463,5.713958861886928,0.020782539182528505,0.23974713551955748,0.14410034397375687,74.0,67.0,0.2,1,0.397,0.56,0.042,12.409825404732452,0.474,18.525040768285617,17.622173069956816
